ID,League,date,Currency,PriceCurrency,Value,CurrencyID
4051,Delve,2018-09-11,Orb of Annulment,Chaos Orb,6,1
4052,Delve,2018-09-12,Orb of Annulment,Chaos Orb,6.6812,1
4053,Delve,2018-09-13,Orb of Annulment,Chaos Orb,7.47427,1
4054,Delve,2018-09-14,Orb of Annulment,Chaos Orb,8,1
4055,Delve,2018-09-15,Orb of Annulment,Chaos Orb,8,1
4056,Delve,2018-09-16,Orb of Annulment,Chaos Orb,7,1
4057,Delve,2018-09-17,Orb of Annulment,Chaos Orb,7,1
4058,Delve,2018-09-18,Orb of Annulment,Chaos Orb,7.67435,1
4059,Delve,2018-09-19,Orb of Annulment,Chaos Orb,7.91338,1
4060,Delve,2018-09-20,Orb of Annulment,Chaos Orb,8,1
4061,Delve,2018-09-21,Orb of Annulment,Chaos Orb,8,1
4062,Delve,2018-09-22,Orb of Annulment,Chaos Orb,8,1
4063,Delve,2018-09-23,Orb of Annulment,Chaos Orb,8,1
4064,Delve,2018-09-24,Orb of Annulment,Chaos Orb,8,1
4065,Delve,2018-09-25,Orb of Annulment,Chaos Orb,8,1
4066,Delve,2018-09-26,Orb of Annulment,Chaos Orb,8,1
4067,Delve,2018-09-27,Orb of Annulment,Chaos Orb,8,1
4068,Delve,2018-09-28,Orb of Annulment,Chaos Orb,8,1
4069,Delve,2018-09-29,Orb of Annulment,Chaos Orb,8,1
4070,Delve,2018-09-30,Orb of Annulment,Chaos Orb,9,1
4071,Delve,2018-10-01,Orb of Annulment,Chaos Orb,9,1
4072,Delve,2018-10-02,Orb of Annulment,Chaos Orb,9,1
4073,Delve,2018-10-03,Orb of Annulment,Chaos Orb,9,1
4074,Delve,2018-10-04,Orb of Annulment,Chaos Orb,9.01117,1
4075,Delve,2018-10-05,Orb of Annulment,Chaos Orb,8.5,1
4076,Delve,2018-10-06,Orb of Annulment,Chaos Orb,8.5,1
4077,Delve,2018-10-07,Orb of Annulment,Chaos Orb,8.9975,1
4078,Delve,2018-10-08,Orb of Annulment,Chaos Orb,8.71357,1
4079,Delve,2018-10-09,Orb of Annulment,Chaos Orb,8.5,1
4080,Delve,2018-10-10,Orb of Annulment,Chaos Orb,8.58005,1
4081,Delve,2018-10-11,Orb of Annulment,Chaos Orb,8.5,1
4082,Delve,2018-10-12,Orb of Annulment,Chaos Orb,9,1
4083,Delve,2018-10-13,Orb of Annulment,Chaos Orb,9,1
4084,Delve,2018-10-14,Orb of Annulment,Chaos Orb,9,1
4085,Delve,2018-10-15,Orb of Annulment,Chaos Orb,9,1
4086,Delve,2018-10-16,Orb of Annulment,Chaos Orb,10,1
4087,Delve,2018-10-17,Orb of Annulment,Chaos Orb,10,1
4088,Delve,2018-10-18,Orb of Annulment,Chaos Orb,11,1
4089,Delve,2018-10-19,Orb of Annulment,Chaos Orb,11,1
4090,Delve,2018-10-20,Orb of Annulment,Chaos Orb,11,1
4091,Delve,2018-10-21,Orb of Annulment,Chaos Orb,10.5,1
4092,Delve,2018-10-22,Orb of Annulment,Chaos Orb,10,1
4093,Delve,2018-10-23,Orb of Annulment,Chaos Orb,10.5,1
4094,Delve,2018-10-24,Orb of Annulment,Chaos Orb,11,1
4095,Delve,2018-10-25,Orb of Annulment,Chaos Orb,11,1
4096,Delve,2018-10-26,Orb of Annulment,Chaos Orb,11,1
4097,Delve,2018-10-27,Orb of Annulment,Chaos Orb,11,1
4098,Delve,2018-10-28,Orb of Annulment,Chaos Orb,11.72039,1
4099,Delve,2018-10-29,Orb of Annulment,Chaos Orb,11.0505,1
4100,Delve,2018-10-30,Orb of Annulment,Chaos Orb,11.39597,1
4101,Delve,2018-10-31,Orb of Annulment,Chaos Orb,11,1
4102,Delve,2018-11-01,Orb of Annulment,Chaos Orb,12,1
4103,Delve,2018-11-02,Orb of Annulment,Chaos Orb,12,1
4104,Delve,2018-11-03,Orb of Annulment,Chaos Orb,11.98245,1
4105,Delve,2018-11-04,Orb of Annulment,Chaos Orb,12,1
4106,Delve,2018-11-05,Orb of Annulment,Chaos Orb,12,1
4107,Delve,2018-11-06,Orb of Annulment,Chaos Orb,12.13585,1
4108,Delve,2018-11-07,Orb of Annulment,Chaos Orb,12,1
4109,Delve,2018-11-08,Orb of Annulment,Chaos Orb,12,1
4110,Delve,2018-11-09,Orb of Annulment,Chaos Orb,12.04545,1
4111,Delve,2018-11-10,Orb of Annulment,Chaos Orb,12.69696,1
4112,Delve,2018-11-11,Orb of Annulment,Chaos Orb,12,1
4113,Delve,2018-11-12,Orb of Annulment,Chaos Orb,12,1
4114,Delve,2018-11-13,Orb of Annulment,Chaos Orb,12,1
4115,Delve,2018-11-14,Orb of Annulment,Chaos Orb,12.06042,1
4116,Delve,2018-11-15,Orb of Annulment,Chaos Orb,12,1
4117,Delve,2018-11-16,Orb of Annulment,Chaos Orb,12,1
4118,Delve,2018-11-17,Orb of Annulment,Chaos Orb,12,1
4119,Delve,2018-11-18,Orb of Annulment,Chaos Orb,12,1
4120,Delve,2018-11-19,Orb of Annulment,Chaos Orb,11,1
4121,Delve,2018-11-20,Orb of Annulment,Chaos Orb,11.41202,1
4122,Delve,2018-11-21,Orb of Annulment,Chaos Orb,11.44444,1
4123,Delve,2018-11-22,Orb of Annulment,Chaos Orb,11.01355,1
4124,Delve,2018-11-23,Orb of Annulment,Chaos Orb,12,1
4125,Delve,2018-11-24,Orb of Annulment,Chaos Orb,11,1
4126,Delve,2018-11-25,Orb of Annulment,Chaos Orb,11,1
4127,Delve,2018-11-26,Orb of Annulment,Chaos Orb,11,1
4128,Delve,2018-11-27,Orb of Annulment,Chaos Orb,11.09098,1
4129,Delve,2018-11-28,Orb of Annulment,Chaos Orb,11.20742,1
4130,Delve,2018-11-29,Orb of Annulment,Chaos Orb,12,1
4131,Delve,2018-11-30,Orb of Annulment,Chaos Orb,11.15893,1
4132,Delve,2018-12-01,Orb of Annulment,Chaos Orb,10,1
4133,Delve,2018-12-02,Orb of Annulment,Chaos Orb,10,1
4134,Delve,2018-12-03,Orb of Annulment,Chaos Orb,10.77,1
4135,Delve,2018-08-31,Exalted Orb,Chaos Orb,100,0
4136,Delve,2018-09-01,Exalted Orb,Chaos Orb,41.66598,0
4137,Delve,2018-09-02,Exalted Orb,Chaos Orb,58.46475,0
4138,Delve,2018-09-03,Exalted Orb,Chaos Orb,71,0
4139,Delve,2018-09-04,Exalted Orb,Chaos Orb,72.00016,0
4140,Delve,2018-09-05,Exalted Orb,Chaos Orb,85.0015,0
4141,Delve,2018-09-06,Exalted Orb,Chaos Orb,89,0
4142,Delve,2018-09-07,Exalted Orb,Chaos Orb,90,0
4143,Delve,2018-09-08,Exalted Orb,Chaos Orb,90,0
4144,Delve,2018-09-09,Exalted Orb,Chaos Orb,89,0
4145,Delve,2018-09-10,Exalted Orb,Chaos Orb,90,0
4146,Delve,2018-09-11,Exalted Orb,Chaos Orb,97.74485,0
4147,Delve,2018-09-12,Exalted Orb,Chaos Orb,106.69892,0
4148,Delve,2018-09-13,Exalted Orb,Chaos Orb,105,0
4149,Delve,2018-09-14,Exalted Orb,Chaos Orb,97.85473,0
4150,Delve,2018-09-15,Exalted Orb,Chaos Orb,94,0
4151,Delve,2018-09-16,Exalted Orb,Chaos Orb,94,0
4152,Delve,2018-09-17,Exalted Orb,Chaos Orb,96.00462,0
4153,Delve,2018-09-18,Exalted Orb,Chaos Orb,105,0
4154,Delve,2018-09-19,Exalted Orb,Chaos Orb,106.22475,0
4155,Delve,2018-09-20,Exalted Orb,Chaos Orb,108,0
4156,Delve,2018-09-21,Exalted Orb,Chaos Orb,107,0
4157,Delve,2018-09-22,Exalted Orb,Chaos Orb,106.06587,0
4158,Delve,2018-09-23,Exalted Orb,Chaos Orb,105,0
4159,Delve,2018-09-24,Exalted Orb,Chaos Orb,106,0
4160,Delve,2018-09-25,Exalted Orb,Chaos Orb,111.19215,0
4161,Delve,2018-09-26,Exalted Orb,Chaos Orb,114,0
4162,Delve,2018-09-27,Exalted Orb,Chaos Orb,115,0
4163,Delve,2018-09-28,Exalted Orb,Chaos Orb,115,0
4164,Delve,2018-09-29,Exalted Orb,Chaos Orb,115,0
4165,Delve,2018-09-30,Exalted Orb,Chaos Orb,112.0009,0
4166,Delve,2018-10-01,Exalted Orb,Chaos Orb,113,0
4167,Delve,2018-10-02,Exalted Orb,Chaos Orb,115.82731,0
4168,Delve,2018-10-03,Exalted Orb,Chaos Orb,116,0
4169,Delve,2018-10-04,Exalted Orb,Chaos Orb,117,0
4170,Delve,2018-10-05,Exalted Orb,Chaos Orb,117.77486,0
4171,Delve,2018-10-06,Exalted Orb,Chaos Orb,119,0
4172,Delve,2018-10-07,Exalted Orb,Chaos Orb,121,0
4173,Delve,2018-10-08,Exalted Orb,Chaos Orb,127,0
4174,Delve,2018-10-09,Exalted Orb,Chaos Orb,131,0
4175,Delve,2018-10-10,Exalted Orb,Chaos Orb,132,0
4176,Delve,2018-10-11,Exalted Orb,Chaos Orb,132,0
4177,Delve,2018-10-12,Exalted Orb,Chaos Orb,133,0
4178,Delve,2018-10-13,Exalted Orb,Chaos Orb,135.28406,0
4179,Delve,2018-10-14,Exalted Orb,Chaos Orb,141,0
4180,Delve,2018-10-15,Exalted Orb,Chaos Orb,142,0
4181,Delve,2018-10-16,Exalted Orb,Chaos Orb,142,0
4182,Delve,2018-10-17,Exalted Orb,Chaos Orb,143,0
4183,Delve,2018-10-18,Exalted Orb,Chaos Orb,140.92577,0
4184,Delve,2018-10-19,Exalted Orb,Chaos Orb,127,0
4185,Delve,2018-10-20,Exalted Orb,Chaos Orb,125.12393,0
4186,Delve,2018-10-21,Exalted Orb,Chaos Orb,126,0
4187,Delve,2018-10-22,Exalted Orb,Chaos Orb,130,0
4188,Delve,2018-10-23,Exalted Orb,Chaos Orb,138.91935,0
4189,Delve,2018-10-24,Exalted Orb,Chaos Orb,139,0
4190,Delve,2018-10-25,Exalted Orb,Chaos Orb,139,0
4191,Delve,2018-10-26,Exalted Orb,Chaos Orb,139,0
4192,Delve,2018-10-27,Exalted Orb,Chaos Orb,140,0
4193,Delve,2018-10-28,Exalted Orb,Chaos Orb,138,0
4194,Delve,2018-10-29,Exalted Orb,Chaos Orb,139,0
4195,Delve,2018-10-30,Exalted Orb,Chaos Orb,140,0
4196,Delve,2018-10-31,Exalted Orb,Chaos Orb,141,0
4197,Delve,2018-11-01,Exalted Orb,Chaos Orb,142,0
4198,Delve,2018-11-02,Exalted Orb,Chaos Orb,143,0
4199,Delve,2018-11-03,Exalted Orb,Chaos Orb,143,0
4200,Delve,2018-11-04,Exalted Orb,Chaos Orb,142,0
4201,Delve,2018-11-05,Exalted Orb,Chaos Orb,137.64525,0
4202,Delve,2018-11-06,Exalted Orb,Chaos Orb,129.05118,0
4203,Delve,2018-11-07,Exalted Orb,Chaos Orb,131,0
4204,Delve,2018-11-08,Exalted Orb,Chaos Orb,130,0
4205,Delve,2018-11-09,Exalted Orb,Chaos Orb,127,0
4206,Delve,2018-11-10,Exalted Orb,Chaos Orb,122.79019,0
4207,Delve,2018-11-11,Exalted Orb,Chaos Orb,122,0
4208,Delve,2018-11-12,Exalted Orb,Chaos Orb,122,0
4209,Delve,2018-11-13,Exalted Orb,Chaos Orb,121,0
4210,Delve,2018-11-14,Exalted Orb,Chaos Orb,120,0
4211,Delve,2018-11-15,Exalted Orb,Chaos Orb,120,0
4212,Delve,2018-11-16,Exalted Orb,Chaos Orb,120,0
4213,Delve,2018-11-17,Exalted Orb,Chaos Orb,120,0
4214,Delve,2018-11-18,Exalted Orb,Chaos Orb,120,0
4215,Delve,2018-11-19,Exalted Orb,Chaos Orb,120,0
4216,Delve,2018-11-20,Exalted Orb,Chaos Orb,120,0
4217,Delve,2018-11-21,Exalted Orb,Chaos Orb,120,0
4218,Delve,2018-11-22,Exalted Orb,Chaos Orb,120,0
4219,Delve,2018-11-23,Exalted Orb,Chaos Orb,120,0
4220,Delve,2018-11-24,Exalted Orb,Chaos Orb,120,0
4221,Delve,2018-11-25,Exalted Orb,Chaos Orb,120,0
4222,Delve,2018-11-26,Exalted Orb,Chaos Orb,120,0
4223,Delve,2018-11-27,Exalted Orb,Chaos Orb,120,0
4224,Delve,2018-11-28,Exalted Orb,Chaos Orb,120,0
4225,Delve,2018-11-29,Exalted Orb,Chaos Orb,120,0
4226,Delve,2018-11-30,Exalted Orb,Chaos Orb,120,0
4227,Delve,2018-12-01,Exalted Orb,Chaos Orb,120,0
4228,Delve,2018-12-02,Exalted Orb,Chaos Orb,120,0
4229,Delve,2018-12-03,Exalted Orb,Chaos Orb,120.96111,0
